chat_id,user_id,sent_at,tag,emotion,channel,status
chat_9324661284,usr_903d5493b1ff,2025-06-02 21:16:18,Payment,negative,web,open
chat_b18b3a6a5f,usr_d483201669b5,2025-06-02 04:50:39,Learning,neutral,web,resolved
chat_0d7aede3f8,usr_672c16036c43,2025-06-02 14:20:40,Other,neutral,email,open
chat_af5f2047d1,usr_b1fa959d63d0,2025-06-02 12:32:43,Complaint,negative,email,resolved
chat_0ed5db81f0,usr_93d00c567589,2025-06-03 04:13:18,Feature Suggestion,positive,in_app,closed
chat_7006e6a539,usr_a3bfaf945250,2025-06-03 06:20:07,Feature Suggestion,positive,kakao,open
chat_5f5890a09d,usr_3fc49bcde904,2025-06-03 02:20:55,Payment,neutral,kakao,resolved
chat_f5759d31bd,usr_34619b505f96,2025-06-03 17:45:09,Error,negative,web,in_progress
chat_b01db42b0b,usr_3afb9a95e2b1,2025-06-03 20:27:57,Learning,neutral,kakao,closed
chat_89d9af155f,usr_73a0452daa76,2025-06-03 00:27:38,Account,positive,in_app,in_progress
chat_a5ecae572e,usr_6b0a501866b7,2025-06-03 21:01:19,Payment,negative,kakao,resolved
chat_c4f9561e15,usr_329ba3cf02eb,2025-06-03 00:06:32,Learning,neutral,kakao,in_progress
chat_f109874ce2,usr_8aeded67a668,2025-06-03 09:38:42,Error,neutral,in_app,open
chat_3b445484eb,usr_fbfca9651cc0,2025-06-03 03:12:43,Error,neutral,in_app,in_progress
chat_cc00623ab4,usr_00d2837d07c1,2025-06-03 04:02:46,Error,negative,kakao,in_progress
chat_f25d41f167,usr_5ca97cd402a5,2025-06-03 20:29:40,Praise,positive,kakao,closed
chat_817ec14dae,usr_c51615b58924,2025-06-03 17:27:58,Feature Suggestion,positive,email,closed
chat_3ae458122e,usr_4fecae8347bc,2025-06-03 12:50:55,Other,neutral,email,closed
chat_ad02557b4c,usr_18d530d2fe51,2025-06-03 09:58:03,Account,positive,in_app,resolved
chat_a71e50cba7,usr_4d6f2e83693c,2025-06-03 00:52:44,Complaint,positive,kakao,closed
chat_247e852d6d,usr_ccea2f6ced83,2025-06-03 07:16:24,Feature Suggestion,negative,kakao,in_progress
chat_deae411c05,usr_6bc01161d06a,2025-06-03 00:19:48,Other,negative,in_app,open
chat_30967f7bc9,usr_eedd106d0606,2025-06-03 11:49:06,Praise,neutral,in_app,open
chat_4202190339,usr_d08360f65465,2025-06-03 19:02:32,Praise,positive,email,open
chat_8d4b991413,usr_1f5fe751ae96,2025-06-03 10:38:26,Error,neutral,kakao,in_progress
chat_8888c8cbf2,usr_f31e63486b39,2025-06-04 05:57:44,Error,neutral,web,open
chat_73e8124a74,usr_58a78d1ef5ba,2025-06-04 23:49:40,Payment,neutral,web,in_progress
chat_ffb2b649c2,usr_6cf8d9f0ef5c,2025-06-04 11:50:45,Other,neutral,web,in_progress
chat_77136a90a4,usr_e4fcea92bf8a,2025-06-04 05:46:23,Complaint,neutral,email,resolved
chat_12bc9be517,usr_1d3d1a6b65f5,2025-06-04 01:41:07,Payment,negative,in_app,in_progress
chat_298b667258,usr_8df7174793f4,2025-06-04 19:19:59,Complaint,positive,web,in_progress
chat_87202d4683,usr_ee93c0108ad4,2025-06-04 20:52:50,Feature Suggestion,neutral,kakao,in_progress
chat_9ea85512f6,usr_f33545f20d62,2025-06-04 13:51:25,Error,neutral,web,open
chat_d56d78cdb7,usr_f1e6e486dd38,2025-06-04 07:03:26,Account,neutral,in_app,open
chat_1cd9d39944,usr_6baf44145d3f,2025-06-04 16:57:41,Error,negative,web,closed
chat_edc505c48d,usr_78a1b5a462b7,2025-06-04 13:19:07,Payment,neutral,in_app,closed
chat_23cbb10f1f,usr_3907f84f208e,2025-06-04 19:14:32,Learning,neutral,web,closed
chat_6c901ee367,usr_5d6c99fdce11,2025-06-04 19:25:29,Feature Suggestion,neutral,in_app,open
chat_8daf78a53a,usr_28a0d82e15ef,2025-06-04 15:45:12,Learning,neutral,kakao,resolved
chat_43396e22a8,usr_6c7a24bca741,2025-06-04 04:15:00,Complaint,neutral,kakao,open
chat_200d078f4d,usr_c91e54ea2d61,2025-06-04 20:06:10,Praise,positive,kakao,resolved
chat_d595ba38c8,usr_e69766d9c96c,2025-06-04 21:40:38,Learning,neutral,email,in_progress
chat_51e7d947ad,usr_d9a55882009f,2025-06-04 17:23:19,Learning,negative,email,resolved
chat_946b6c4469,usr_a558f708e340,2025-06-04 03:04:57,Praise,neutral,kakao,in_progress
chat_da1cda9af9,usr_0afd26c67d00,2025-06-04 12:33:42,Payment,positive,web,closed
chat_81db858996,usr_91db71b1bed4,2025-06-05 22:10:03,Feature Suggestion,negative,web,resolved
chat_db51fb19f2,usr_f686b9282512,2025-06-05 21:15:58,Praise,negative,web,resolved
chat_30bb70c063,usr_513a0d940c29,2025-06-05 13:00:12,Payment,positive,web,open
chat_cee699835a,usr_587ee26096ac,2025-06-05 12:53:36,Error,negative,email,open
chat_79a032021a,usr_55eaec9b45f8,2025-06-05 01:45:54,Other,positive,kakao,closed
chat_8b0ffa8187,usr_ae0645cecf61,2025-06-05 21:49:51,Learning,positive,web,closed
chat_25999f6bdb,usr_788e9ddfd374,2025-06-05 04:49:48,Other,negative,kakao,in_progress
chat_176d43de60,usr_1eff5c644590,2025-06-05 20:39:12,Error,positive,kakao,closed
chat_48825bdfb8,usr_f09d1878ccdd,2025-06-05 07:07:14,Account,negative,kakao,resolved
chat_d9a1b5388b,usr_1a1dbeea681a,2025-06-05 06:32:07,Account,positive,web,closed
chat_ad46b854b6,usr_3c1a679373b2,2025-06-05 23:59:27,Error,negative,kakao,in_progress
chat_05e10fa649,usr_723474f8a497,2025-06-05 12:40:32,Feature Suggestion,neutral,web,open
chat_c0cf00a470,usr_665e79275882,2025-06-05 04:01:52,Account,positive,in_app,closed
chat_504d82b9f9,usr_463a34e91f6f,2025-06-05 11:59:37,Feature Suggestion,neutral,in_app,resolved
chat_95df52a546,usr_ae3244083956,2025-06-05 00:41:26,Account,negative,email,closed
chat_5704ac8990,usr_000d248833e6,2025-06-05 22:07:14,Account,neutral,kakao,closed
chat_2b0e85884a,usr_ac3bf6179176,2025-06-05 01:29:29,Account,neutral,email,open
chat_1e2ea188d3,usr_b802de89fb7a,2025-06-05 21:53:31,Learning,negative,web,in_progress
chat_2ac50ae858,usr_f66fa4c46adf,2025-06-05 14:36:42,Complaint,negative,email,resolved
chat_48607ba8c7,usr_6bf03265e1f5,2025-06-05 05:58:09,Error,neutral,web,resolved
chat_9ee99f7588,usr_1ec1d384a874,2025-06-05 01:19:38,Learning,neutral,kakao,in_progress
chat_b4d4aef2fa,usr_62f3a5acf8a9,2025-06-05 06:40:42,Account,negative,email,resolved
chat_3f6bce48e0,usr_d0e942cc6210,2025-06-06 10:40:55,Other,negative,web,in_progress
chat_8baabe24e2,usr_f4cbe437bb50,2025-06-06 20:31:43,Payment,positive,web,closed
chat_9e075dcdad,usr_ae0645cecf61,2025-06-06 23:55:36,Account,neutral,kakao,open
chat_6761efa292,usr_e5d04ed453d9,2025-06-06 05:16:04,Error,neutral,email,open
chat_9ef04d916a,usr_5af8c3368393,2025-06-06 16:33:16,Praise,positive,kakao,closed
chat_2e7ad39119,usr_7801c8e74a65,2025-06-06 03:15:25,Praise,positive,web,in_progress
chat_a4b93ed9ce,usr_e1af248878d5,2025-06-06 13:29:08,Feature Suggestion,neutral,kakao,open
chat_2ca5f50c80,usr_b97b158a561a,2025-06-06 21:39:35,Learning,neutral,email,in_progress
chat_6b4e09fa68,usr_d4c51d0a0df7,2025-06-06 12:04:14,Payment,neutral,web,in_progress
chat_f2d32f20d9,usr_d4c8f9b5c566,2025-06-06 02:38:00,Learning,neutral,kakao,resolved
chat_fd8b48d827,usr_f96aad51c444,2025-06-06 16:42:09,Learning,positive,email,in_progress
chat_46115417ab,usr_7a35f9d7c1a4,2025-06-06 13:46:01,Complaint,neutral,in_app,in_progress
chat_5be9ceacd2,usr_a4a874a25e69,2025-06-06 20:05:19,Other,neutral,email,resolved
chat_58a6d97d19,usr_d02fcd583669,2025-06-06 05:14:45,Other,neutral,kakao,closed
chat_148dac61bc,usr_f4eb25dfbf7b,2025-06-06 01:16:56,Complaint,negative,web,open
chat_6a6b0a893f,usr_182a54666833,2025-06-06 21:23:21,Learning,neutral,email,closed
chat_56950f4451,usr_4aaa212dd83b,2025-06-06 11:42:42,Complaint,negative,email,in_progress
chat_e15707a4c4,usr_7500ed42fae6,2025-06-06 05:01:39,Complaint,neutral,email,closed
chat_12d612a8cb,usr_78cc733137e3,2025-06-06 13:43:32,Payment,negative,in_app,in_progress
chat_9f2f993107,usr_3907f84f208e,2025-06-06 20:48:03,Praise,negative,email,in_progress
chat_fd4ec8abe0,usr_f90023b7b2a6,2025-06-06 01:00:29,Error,negative,in_app,in_progress
chat_6bc2f4d024,usr_bc9601ef7aa6,2025-06-06 06:33:39,Complaint,negative,kakao,resolved
chat_c10f0dd5a0,usr_c39a859feee9,2025-06-06 23:01:44,Praise,neutral,in_app,resolved
chat_90bda4c0d0,usr_e407ff58cb4c,2025-06-06 18:53:19,Complaint,positive,email,resolved
chat_9adcb70c82,usr_f4e0a1302be7,2025-06-06 01:16:39,Payment,positive,email,in_progress
chat_988803e9e6,usr_99badb773b6f,2025-06-07 18:35:42,Complaint,positive,email,open
chat_af425a616b,usr_0cc9fb1300ec,2025-06-07 17:59:56,Feature Suggestion,negative,in_app,open
chat_1e324f07d5,usr_f1cdc5282ad1,2025-06-07 23:07:16,Error,neutral,in_app,in_progress
chat_20c06c314e,usr_7121370b80ca,2025-06-07 02:35:51,Learning,neutral,email,open
chat_e4e0f04c47,usr_ebfbf8b7eaf7,2025-06-07 19:14:19,Learning,neutral,in_app,open
chat_28ddecf891,usr_7a4796484798,2025-06-07 05:41:40,Feature Suggestion,positive,in_app,closed
chat_3e6485309a,usr_5d0dc6bb6403,2025-06-07 20:25:50,Praise,negative,kakao,open
chat_baa2c87c82,usr_35e714a11f0e,2025-06-07 04:15:11,Learning,negative,web,open
chat_096e6fdb3f,usr_81392af876f0,2025-06-07 12:56:53,Praise,positive,in_app,open
chat_15f3e52c76,usr_23b42a08e317,2025-06-07 23:19:32,Error,positive,web,open
chat_617de1d8d4,usr_da7bb541c037,2025-06-07 22:03:08,Account,neutral,kakao,resolved
chat_3279442ae1,usr_06876f2883a0,2025-06-07 02:13:30,Payment,neutral,in_app,in_progress
chat_d28a866cef,usr_f059d2480bca,2025-06-07 17:20:43,Payment,neutral,in_app,closed
chat_1bc9831c63,usr_b1f13485a0b4,2025-06-07 19:04:21,Feature Suggestion,neutral,email,open
chat_19ce2fbd3e,usr_03fc7c5b8924,2025-06-07 11:36:58,Feature Suggestion,negative,email,in_progress
chat_b2a3c1155a,usr_a58da3722941,2025-06-07 18:27:22,Feature Suggestion,negative,kakao,closed
chat_1f4ff06c10,usr_f7fa462b82dc,2025-06-07 13:11:05,Error,negative,web,in_progress
chat_6e3947f6ad,usr_29f1967741bc,2025-06-08 16:36:39,Learning,neutral,email,open
chat_3487cb2041,usr_7c4f2e47f77d,2025-06-08 12:00:25,Error,negative,kakao,resolved
chat_6e9528a97d,usr_99168f29a607,2025-06-08 20:56:37,Account,neutral,in_app,resolved
chat_11143a01ab,usr_bab64f4051c5,2025-06-08 05:41:14,Complaint,negative,web,closed
chat_0dd8082c5e,usr_d6c5e7fd7489,2025-06-08 04:05:52,Learning,negative,email,open
chat_08e9a8e0ad,usr_8ab2513dfa34,2025-06-08 07:15:40,Complaint,positive,email,closed
chat_6167cb47e8,usr_4fa71be9f387,2025-06-08 06:35:24,Complaint,positive,kakao,in_progress
chat_c87d17ea39,usr_b86be914e4c9,2025-06-08 11:06:07,Feature Suggestion,negative,web,resolved
chat_70c0a7e339,usr_6d060c92733f,2025-06-08 05:11:49,Feature Suggestion,neutral,email,open
chat_146dab15ff,usr_fa6979b2d96f,2025-06-08 11:27:59,Feature Suggestion,positive,web,closed
chat_2efcbecd29,usr_5cc5a8446a84,2025-06-08 12:24:23,Error,negative,in_app,closed
chat_c3f9c0480f,usr_aebf26b8e1af,2025-06-08 09:58:04,Account,positive,email,in_progress
chat_f39cf92e3c,usr_03cf35968a65,2025-06-08 05:00:38,Feature Suggestion,positive,web,closed
chat_919c9d89f0,usr_f1686843b585,2025-06-08 15:32:13,Complaint,neutral,in_app,resolved
chat_86eae72d6b,usr_4a0279132d58,2025-06-08 21:33:34,Account,negative,in_app,in_progress
chat_c28dea1f4b,usr_d7074579844a,2025-06-08 22:47:05,Feature Suggestion,neutral,web,open
chat_82ac80e03c,usr_f8122f70984d,2025-06-08 14:08:57,Praise,neutral,kakao,in_progress
chat_989290c154,usr_2c2a55d4e360,2025-06-08 05:17:26,Complaint,negative,in_app,open
chat_4048fe380e,usr_e2d30900bf3b,2025-06-08 11:59:50,Account,neutral,kakao,closed
chat_5992b55681,usr_67a650d6d273,2025-06-08 04:17:51,Error,neutral,email,in_progress
chat_34f09fcae7,usr_2737ae9de318,2025-06-09 09:35:05,Other,positive,email,in_progress
chat_d29db30cb3,usr_cebc51eef8ac,2025-06-09 01:24:43,Praise,negative,email,closed
chat_8beb4b6700,usr_615b5fb55b05,2025-06-09 02:40:22,Learning,positive,kakao,open
chat_ee71c8e363,usr_09c24667f16e,2025-06-09 02:36:33,Account,neutral,kakao,closed
chat_824098c4b4,usr_f73eea3f4331,2025-06-09 13:51:38,Complaint,positive,in_app,open
chat_26d8f1244c,usr_bf6d836c5d7f,2025-06-09 00:51:48,Account,positive,email,closed
chat_1e2b8eaeea,usr_c50766666b78,2025-06-09 23:54:40,Feature Suggestion,negative,web,closed
chat_9748ac113a,usr_390afe0a9743,2025-06-09 11:40:10,Payment,negative,email,in_progress
chat_f6cbf7abc4,usr_719d3a25a9c8,2025-06-09 15:03:16,Error,negative,kakao,resolved
chat_2af2aed9f0,usr_9d7f13924d75,2025-06-09 23:53:34,Praise,negative,email,closed
chat_d0a3717f33,usr_be70da0750ec,2025-06-09 09:55:54,Feature Suggestion,negative,web,closed
chat_5474e18f4e,usr_6c1335d73342,2025-06-09 07:11:01,Feature Suggestion,positive,kakao,closed
chat_c02869b171,usr_1b71ec6300dd,2025-06-09 21:28:44,Learning,neutral,in_app,open
chat_af264a12ba,usr_4298c35a8f90,2025-06-09 13:05:56,Error,neutral,in_app,closed
chat_1e2152a198,usr_7b2f5f635d22,2025-06-09 00:19:44,Other,negative,web,open
chat_a39c7b88ae,usr_3a835b32118f,2025-06-09 20:55:34,Learning,neutral,kakao,open
chat_4760b1661f,usr_593859dbcfcc,2025-06-09 22:39:56,Payment,positive,kakao,in_progress
chat_663fef78d9,usr_da9cebe2310a,2025-06-09 01:37:21,Feature Suggestion,negative,web,resolved
chat_f149cbde46,usr_d319803b8fc1,2025-06-09 18:00:30,Other,neutral,kakao,in_progress
chat_29e8a174ca,usr_f73eea3f4331,2025-06-10 22:59:07,Account,neutral,web,resolved
chat_17faabefaa,usr_446f2430ec01,2025-06-10 10:02:18,Error,positive,in_app,in_progress
chat_315d116b12,usr_e287fd55927c,2025-06-10 10:28:28,Feature Suggestion,positive,email,resolved
chat_436744dfa6,usr_916235ba228c,2025-06-10 05:55:54,Account,positive,in_app,in_progress
chat_1c1323aa8a,usr_d73835a29177,2025-06-10 08:44:35,Complaint,neutral,kakao,resolved
chat_5247aac797,usr_cab01d2ead5c,2025-06-10 18:03:56,Other,neutral,email,in_progress
chat_5b08f5673e,usr_8a2e9f8c2fc8,2025-06-10 09:25:20,Feature Suggestion,negative,in_app,closed
chat_6c5fafb450,usr_a22607ea4316,2025-06-10 04:44:11,Complaint,negative,kakao,resolved
chat_7a17f7bcb6,usr_10497cd59947,2025-06-10 01:18:03,Other,neutral,in_app,closed
chat_4933861451,usr_bd95c232ccdc,2025-06-10 14:12:54,Praise,positive,web,open
chat_70253f9398,usr_633ae38cad86,2025-06-10 10:22:09,Complaint,neutral,kakao,closed
chat_5afb85d081,usr_6fa6f475448c,2025-06-10 08:32:35,Account,neutral,web,closed
chat_eb8c27b4de,usr_b3f2496fd785,2025-06-10 17:08:12,Complaint,negative,email,in_progress
chat_696eff79b5,usr_f69b37b87079,2025-06-10 03:10:42,Complaint,positive,web,in_progress
chat_caa6e64d62,usr_0978f94adddd,2025-06-10 01:12:16,Other,positive,email,in_progress
chat_5b606567db,usr_07de0d5aacd9,2025-06-10 06:44:07,Feature Suggestion,neutral,email,open
chat_253b12404d,usr_55a90775feb7,2025-06-10 15:14:53,Account,negative,in_app,closed
chat_ca1ec3f790,usr_03b6502e5be4,2025-06-10 16:35:38,Learning,neutral,kakao,in_progress
chat_b3dcf53bea,usr_3a045d664918,2025-06-10 16:54:40,Learning,neutral,in_app,open
chat_04489c00e0,usr_b715b3aa97c4,2025-06-10 16:45:27,Praise,negative,web,resolved
chat_a864f9e9df,usr_90ccd8960b8b,2025-06-10 23:13:44,Error,positive,web,resolved
chat_e0bc3dc46c,usr_fca1565ce870,2025-06-10 06:32:59,Complaint,positive,email,in_progress
chat_c70e46766e,usr_d4a77deaba98,2025-06-10 13:57:39,Account,neutral,email,closed
chat_96781f88bd,usr_5530542ec71b,2025-06-10 07:27:41,Feature Suggestion,negative,in_app,open
chat_a5643ef978,usr_697516c518d7,2025-06-10 13:50:25,Error,negative,in_app,resolved
chat_647851f31a,usr_91db71b1bed4,2025-06-10 07:28:14,Error,negative,in_app,resolved
chat_93a1b2fe05,usr_90639993a6eb,2025-06-10 05:04:19,Payment,negative,email,in_progress
chat_df1be1db8f,usr_4969b1779ccc,2025-06-10 02:03:24,Payment,neutral,web,resolved
chat_20cc48e69d,usr_8dc40143b51d,2025-06-10 13:33:40,Payment,negative,in_app,resolved
chat_c3f00ea450,usr_8a19056c9b0b,2025-06-11 12:51:50,Feature Suggestion,neutral,web,open
chat_422d0a8465,usr_2c10528ccff2,2025-06-11 11:16:20,Complaint,negative,email,in_progress
chat_92c0cc057b,usr_a5db28d94f62,2025-06-11 20:46:07,Account,negative,in_app,open
chat_ee3cfc2c94,usr_d64a71a8a8a0,2025-06-11 19:16:27,Learning,neutral,web,resolved
chat_d0d85ba182,usr_5d57777d00c7,2025-06-11 17:58:30,Other,positive,kakao,in_progress
chat_5ed8af1ab5,usr_79a7d6c924c2,2025-06-11 06:11:55,Other,positive,kakao,open
chat_f60138bc72,usr_a2b4b6816113,2025-06-11 19:16:11,Learning,positive,in_app,in_progress
chat_3e643766ca,usr_1b954f2b40f1,2025-06-11 22:09:54,Account,neutral,email,closed
chat_0c9a353e7c,usr_506fa857050b,2025-06-11 14:04:49,Feature Suggestion,positive,email,closed
chat_a054e6e984,usr_d319803b8fc1,2025-06-11 09:01:31,Feature Suggestion,neutral,in_app,resolved
chat_5b80e6574b,usr_ad9f1946d15b,2025-06-11 18:50:01,Error,positive,kakao,closed
chat_e34e18b0c5,usr_0ec50eb5208f,2025-06-11 12:33:36,Payment,negative,in_app,in_progress
chat_9c96d192b7,usr_b859e322f104,2025-06-11 07:51:42,Account,positive,kakao,in_progress
chat_03d9c75d1e,usr_e76818be2e8a,2025-06-11 20:31:53,Learning,neutral,in_app,in_progress
chat_214cbdca75,usr_717539e19759,2025-06-11 15:33:06,Learning,positive,email,open
chat_012566205e,usr_ed3f35e5a22f,2025-06-11 21:14:06,Error,positive,kakao,closed
chat_4f2b390286,usr_52a02bfe1c32,2025-06-11 16:07:44,Complaint,positive,email,resolved
chat_63a7460483,usr_04305ee7ebbb,2025-06-11 05:42:11,Account,neutral,web,closed
chat_aae5ef722d,usr_108fdf86fd7c,2025-06-11 04:57:00,Feature Suggestion,negative,web,in_progress
chat_9aea6d1ec4,usr_bf5dea70e5b6,2025-06-11 11:22:30,Payment,neutral,kakao,in_progress
chat_cbb8b66c64,usr_fac884cad475,2025-06-11 00:47:36,Feature Suggestion,negative,in_app,resolved
chat_f401b9079f,usr_3932db523597,2025-06-12 00:41:07,Praise,neutral,in_app,closed
chat_1803914fab,usr_09562c3c12b0,2025-06-12 17:55:50,Complaint,negative,kakao,open
chat_9879c95d43,usr_1748a1f94f97,2025-06-12 05:55:47,Complaint,neutral,in_app,in_progress
chat_9856b04a0e,usr_c1ae355662e1,2025-06-12 08:59:52,Praise,neutral,in_app,open
chat_5c7b56f172,usr_1ec8ec74149e,2025-06-12 03:56:26,Learning,positive,web,closed
chat_27e43149d4,usr_f203038f1598,2025-06-12 10:48:05,Account,neutral,web,resolved
chat_bee4ad33ce,usr_3c6ed32683de,2025-06-12 16:42:28,Praise,positive,kakao,resolved
chat_1f59a16029,usr_cb630f8f1ee1,2025-06-12 12:27:51,Error,positive,kakao,closed
chat_144552f518,usr_71211b69d18a,2025-06-12 00:32:02,Complaint,negative,web,closed
chat_ec91e159c6,usr_cd0348844189,2025-06-12 22:12:43,Learning,neutral,email,resolved
chat_1eaa4728e9,usr_afaf68fd9427,2025-06-12 15:36:45,Payment,neutral,in_app,open
chat_247e7af743,usr_3c74175e8011,2025-06-12 11:19:29,Other,negative,kakao,resolved
chat_92d36864ed,usr_2ad6ea14e27b,2025-06-12 14:46:11,Account,negative,email,closed
chat_2f7c5f93e4,usr_f4f1677ffcaf,2025-06-12 17:11:28,Feature Suggestion,negative,in_app,closed
chat_5e01d82b99,usr_62a25544e2d3,2025-06-13 08:50:08,Feature Suggestion,negative,web,in_progress
chat_a87248aa53,usr_4046c19ea557,2025-06-13 02:55:54,Feature Suggestion,positive,kakao,open
chat_6bd9efda99,usr_b103bff129ee,2025-06-13 11:22:33,Other,positive,web,resolved
chat_83ccdb07a4,usr_98c052bd4635,2025-06-13 18:59:37,Praise,positive,email,closed
chat_c3be96a0cb,usr_0ff948a75160,2025-06-13 07:08:44,Account,negative,in_app,open
chat_25a0a51e83,usr_7783b47598a6,2025-06-13 03:40:11,Error,positive,in_app,resolved
chat_649fd71973,usr_f356f07e26fc,2025-06-13 14:51:17,Error,negative,email,in_progress
chat_adc41462a5,usr_c2634a8f3df9,2025-06-13 16:08:30,Account,negative,web,open
chat_20e7bf998d,usr_2dd65031e5ee,2025-06-13 10:50:36,Complaint,positive,in_app,resolved
chat_058812c563,usr_e66268c9d5c0,2025-06-13 02:19:59,Payment,negative,web,in_progress
chat_f3aab0f84a,usr_cdfd99343ff3,2025-06-13 02:20:35,Complaint,negative,email,closed
chat_01c8ab5329,usr_f0ba36b5dfe4,2025-06-13 01:59:38,Payment,negative,web,closed
chat_497874bc60,usr_09c24667f16e,2025-06-13 08:34:26,Other,negative,web,closed
chat_d2c9b2ff86,usr_b222e67799bb,2025-06-13 07:51:08,Other,negative,web,resolved
chat_6b63a026fd,usr_f6835db3eaee,2025-06-13 23:26:48,Other,negative,web,in_progress
chat_c0c3f6b809,usr_488f6ff85ed5,2025-06-13 17:26:22,Error,positive,web,in_progress
chat_33af7c91cc,usr_75377870bc67,2025-06-13 04:06:24,Payment,negative,kakao,closed
chat_e5725c128c,usr_e78bb3b14dba,2025-06-13 00:10:50,Praise,negative,kakao,in_progress
chat_e15ec59d54,usr_183c756c0e7f,2025-06-13 19:43:49,Error,neutral,email,resolved
chat_f084dc2faa,usr_a4c74fa3f129,2025-06-13 03:02:37,Learning,neutral,in_app,closed
chat_34fee124f4,usr_5ffbdaf0f3bd,2025-06-13 08:46:07,Account,negative,in_app,open
chat_c41aa2af2f,usr_baf54adad640,2025-06-13 22:59:29,Learning,positive,web,open
chat_c18d1e35b0,usr_4e70e3d6169e,2025-06-13 11:17:01,Complaint,positive,web,resolved
chat_faf96dd78f,usr_16181943f715,2025-06-13 09:15:07,Feature Suggestion,negative,kakao,in_progress
chat_91653106e8,usr_26a3b15bb8e1,2025-06-13 01:52:56,Learning,negative,web,open
chat_7a34c1a982,usr_f1cdc5282ad1,2025-06-13 12:36:16,Account,positive,in_app,in_progress
chat_f59a2a53d8,usr_701339a5ed97,2025-06-14 09:49:31,Account,negative,in_app,resolved
chat_9bcae1180b,usr_b402565de884,2025-06-14 07:05:32,Error,negative,web,resolved
chat_a32c33eaef,usr_14800dc0a6c1,2025-06-14 20:07:29,Praise,positive,email,resolved
chat_76bad24cf7,usr_7b8d903f6695,2025-06-14 23:29:39,Praise,positive,in_app,in_progress
chat_d116157826,usr_5cdc770aeac3,2025-06-14 17:38:57,Learning,positive,in_app,open
chat_d5f18b2c85,usr_4a0028337404,2025-06-14 03:47:18,Praise,positive,in_app,open
chat_8eef8a7148,usr_7004dc4d3330,2025-06-14 21:51:11,Feature Suggestion,positive,kakao,resolved
chat_86940743e1,usr_003346fa7e27,2025-06-14 12:50:10,Praise,negative,web,in_progress
chat_d4fdf02ca2,usr_bba7c286c82d,2025-06-14 20:56:45,Learning,positive,kakao,in_progress
chat_f123e0a4eb,usr_db8f934bebcf,2025-06-14 12:11:23,Learning,negative,email,resolved
chat_6ce8e0e8bb,usr_35c10352dfe6,2025-06-14 07:25:49,Account,neutral,email,open
