assignment_id,user_id,experiment_id,experiment_name,variant,assigned_at
ab_a26b813848a4,usr_d7d4724652a5,exp_202503,checkout_design,redesign,2025-07-08 04:58:44
ab_1e4d5b075003,usr_3d399720899a,exp_202503,checkout_design,redesign,2025-07-08 05:33:03
ab_3af02be39ad8,usr_6bef9c0ea176,exp_202503,checkout_design,control,2025-07-08 08:57:36
ab_f8ed4417e8c3,usr_38f4fea0d380,exp_202503,checkout_design,redesign,2025-07-08 03:54:19
ab_37911b4d9d3c,usr_dedf86041e1a,exp_202503,checkout_design,redesign,2025-07-09 02:33:06
ab_a33a370bda22,usr_260870c8007b,exp_202503,checkout_design,control,2025-07-09 05:06:46
ab_a2e6d92c56e0,usr_4db87f5a2961,exp_202503,checkout_design,redesign,2025-07-09 06:10:57
ab_52f1220017d5,usr_691b5c72b69a,exp_202503,checkout_design,redesign,2025-07-09 09:54:56
ab_6c7a529e04dd,usr_1e9b2dacec3a,exp_202503,checkout_design,redesign,2025-07-10 21:21:30
ab_a86a356808b0,usr_1f4f6ffc196b,exp_202503,checkout_design,control,2025-07-10 09:08:07
ab_56a45dd0df82,usr_62e1dbe1c18e,exp_202503,checkout_design,redesign,2025-07-10 18:28:55
ab_42068929656e,usr_5cc7b36f3c9a,exp_202503,checkout_design,redesign,2025-07-10 10:34:28
ab_37b48c402900,usr_5a0287c1eaaa,exp_202503,checkout_design,control,2025-07-10 17:26:51
ab_f17bd65bf32d,usr_b3e45e52866e,exp_202503,checkout_design,control,2025-07-10 00:16:28
ab_6feda0129696,usr_3cee95d384df,exp_202503,checkout_design,control,2025-07-11 03:29:04
ab_5183fceff837,usr_7a1c59382f21,exp_202503,checkout_design,redesign,2025-07-12 23:56:46
ab_61cc4426230b,usr_7c9f0851d778,exp_202503,checkout_design,control,2025-07-12 17:09:00
ab_e8506941140b,usr_7df799acefc9,exp_202503,checkout_design,redesign,2025-07-12 13:08:40
ab_ba2ad3f03e2a,usr_7cc5bfc5350d,exp_202503,checkout_design,control,2025-07-12 05:24:20
ab_3e82dcb0dde4,usr_2c224a752397,exp_202503,checkout_design,redesign,2025-07-12 15:38:09
ab_4906a4947af0,usr_70314e66c03a,exp_202503,checkout_design,control,2025-07-13 14:35:45
ab_601e8f8b70d4,usr_925fd5745b2b,exp_202503,checkout_design,control,2025-07-13 12:33:44
ab_c7a152d9696a,usr_c56f9f0bff8d,exp_202503,checkout_design,control,2025-07-13 16:23:03
ab_07676d302fa2,usr_33b5b6142315,exp_202503,checkout_design,control,2025-07-13 20:47:43
ab_2f8cf0e21d7c,usr_911a543400e9,exp_202503,checkout_design,redesign,2025-07-13 07:32:14
ab_3028dec596ad,usr_cdae947285b9,exp_202503,checkout_design,control,2025-07-13 07:25:02
ab_d13e2b43acc9,usr_e3b8ad63b66c,exp_202503,checkout_design,control,2025-07-13 04:04:01
ab_2deeb301a222,usr_82a41b75f3f9,exp_202503,checkout_design,control,2025-07-13 09:51:10
ab_87160310fdb9,usr_5166ae9c52f1,exp_202503,checkout_design,control,2025-07-13 22:41:29
ab_cfebd0936719,usr_5c92aa9d9769,exp_202503,checkout_design,control,2025-07-13 22:48:22
ab_5a5348076827,usr_c6752931b9ce,exp_202503,checkout_design,control,2025-07-13 01:00:06
ab_9814274491cd,usr_1b2e5b661134,exp_202503,checkout_design,control,2025-07-13 17:56:15
ab_cc4c040aee44,usr_71a5fb33b008,exp_202503,checkout_design,control,2025-07-13 20:04:29
ab_ca6c5329ae97,usr_37bb7239825c,exp_202503,checkout_design,control,2025-07-13 11:28:04
ab_a03649f97c6d,usr_a860bd0a4784,exp_202503,checkout_design,control,2025-07-13 08:01:47
ab_20a6b0bbf2df,usr_bff846172ba7,exp_202503,checkout_design,control,2025-07-14 22:56:22
ab_7aa5c8fa5ec0,usr_9d17af405370,exp_202503,checkout_design,redesign,2025-07-14 09:10:20
ab_6b3139e49543,usr_afcfca3a0d06,exp_202503,checkout_design,redesign,2025-07-14 23:46:46
ab_71f477b4a47a,usr_d8ecf4140c47,exp_202503,checkout_design,control,2025-07-14 21:01:58
ab_94f55b660fed,usr_79e04e57d2e5,exp_202503,checkout_design,redesign,2025-07-14 16:38:50
ab_5d2f4287780f,usr_9a12722b8e7b,exp_202503,checkout_design,redesign,2025-07-14 08:39:48
ab_7345135f77e3,usr_81b3fde2383d,exp_202503,checkout_design,redesign,2025-07-15 16:13:37
ab_b6504da3059a,usr_efc115a43d46,exp_202503,checkout_design,redesign,2025-07-15 01:19:37
ab_85ada4e8fa91,usr_d6e5eb636974,exp_202503,checkout_design,redesign,2025-07-15 18:43:38
ab_eac3780ca5bd,usr_a1564bbb4103,exp_202503,checkout_design,control,2025-07-15 00:17:26
ab_8da9cf8013a7,usr_3de0f08d649d,exp_202503,checkout_design,control,2025-07-15 05:28:40
ab_6e0d3d07b5a8,usr_aa6d40f56850,exp_202503,checkout_design,control,2025-07-15 17:18:39
ab_5084879e7bcc,usr_562167c71d79,exp_202503,checkout_design,redesign,2025-07-15 05:33:46
ab_9966dd545f83,usr_59fca66bace0,exp_202503,checkout_design,redesign,2025-07-16 03:02:26
ab_99399ddfba48,usr_3500f03fa442,exp_202503,checkout_design,redesign,2025-07-16 06:13:45
ab_c65f4e764f7b,usr_2e26bcaa3568,exp_202503,checkout_design,control,2025-07-16 06:28:17
ab_33168301c889,usr_d35ce5da17f3,exp_202503,checkout_design,redesign,2025-07-16 11:11:47
ab_478cc11bf0ba,usr_9bf98a027d8c,exp_202503,checkout_design,redesign,2025-07-16 02:24:58
ab_1be06f21e759,usr_14079c86d7a6,exp_202503,checkout_design,redesign,2025-07-16 10:28:51
ab_bfff303d6bec,usr_6a52e34184dc,exp_202503,checkout_design,control,2025-07-16 01:02:32
ab_3b0ee2f249ff,usr_8b66087dc958,exp_202503,checkout_design,control,2025-07-16 01:17:22
ab_d07dcd8a9d0c,usr_74038420391e,exp_202503,checkout_design,redesign,2025-07-17 05:46:24
ab_bb431dc0e932,usr_7752579a5206,exp_202503,checkout_design,control,2025-07-17 13:30:55
ab_6ece2cfd622a,usr_40f7f8337ed9,exp_202503,checkout_design,control,2025-07-17 06:46:03
ab_2cc072ecc47a,usr_53c4a4f75445,exp_202503,checkout_design,redesign,2025-07-17 23:40:10
ab_2b5f4eb7a9c2,usr_10a8a8b3d42d,exp_202503,checkout_design,control,2025-07-17 02:59:35
ab_152ecf624cf1,usr_41861e753b02,exp_202503,checkout_design,redesign,2025-07-17 04:52:10
ab_10a8d17cdffd,usr_a2f1237c29fe,exp_202503,checkout_design,redesign,2025-07-18 15:16:36
ab_65cbfa031c6a,usr_05213a83ecdf,exp_202503,checkout_design,control,2025-07-18 17:07:38
ab_aaba406defc8,usr_02d1266cdd17,exp_202503,checkout_design,redesign,2025-07-18 01:17:29
ab_eac91faa3733,usr_eb3d38943ed2,exp_202503,checkout_design,redesign,2025-07-18 10:22:02
ab_1156729f9ccc,usr_9c430ac60910,exp_202503,checkout_design,redesign,2025-07-18 07:40:08
ab_345d2a30d4cb,usr_33beb8dad41b,exp_202503,checkout_design,control,2025-07-19 18:22:33
ab_06eac6bc82bc,usr_c48e6101fb85,exp_202503,checkout_design,redesign,2025-07-19 16:03:43
ab_e1de5d3af5d9,usr_1b368db63f97,exp_202503,checkout_design,redesign,2025-07-19 16:04:57
ab_2268750a0df0,usr_b74cdfe6e957,exp_202503,checkout_design,control,2025-07-19 23:32:07
ab_1ecb9ef3bced,usr_9ff9250b1b85,exp_202503,checkout_design,redesign,2025-07-19 07:25:47
ab_9999cf66d2ba,usr_ac678557101e,exp_202503,checkout_design,control,2025-07-20 01:04:20
ab_a074d2efc627,usr_dc2605b5f48e,exp_202503,checkout_design,redesign,2025-07-20 17:49:40
ab_1481e050f1ba,usr_01fa0900a150,exp_202503,checkout_design,redesign,2025-07-20 13:58:53
ab_6e53a9650ff6,usr_cfc7f3b85d23,exp_202503,checkout_design,control,2025-07-20 17:04:13
ab_2bf7899ce619,usr_3b7a925442eb,exp_202503,checkout_design,redesign,2025-07-20 06:42:53
ab_5fd5a532af4f,usr_45c87c5cdb73,exp_202503,checkout_design,redesign,2025-07-20 07:33:27
ab_8fa7b5e7d4eb,usr_9d242a39b1c2,exp_202503,checkout_design,control,2025-07-20 09:01:00
ab_969ecc86bb5d,usr_7ed76bdc494f,exp_202503,checkout_design,control,2025-07-20 17:58:43
ab_c803b368b4c5,usr_b2f31165c14a,exp_202503,checkout_design,control,2025-07-21 17:06:50
ab_9d0410fecc26,usr_1fe8c2413f23,exp_202503,checkout_design,control,2025-07-21 13:36:28
ab_0cc93a223242,usr_9619dad3a150,exp_202503,checkout_design,redesign,2025-07-21 03:26:17
ab_39109e640637,usr_7f238df0fde2,exp_202503,checkout_design,redesign,2025-07-21 00:17:00
ab_4a45a5f6b2e6,usr_75b412488b44,exp_202503,checkout_design,redesign,2025-07-21 23:01:15
ab_9ac65ea25fca,usr_49c3e69168e0,exp_202503,checkout_design,redesign,2025-07-21 18:46:06
ab_35c24922a26d,usr_9cf068416914,exp_202503,checkout_design,redesign,2025-07-21 03:53:20
